id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,text_to_embed
27152,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,productDisplayName: Mark Taylor Men Striped Blue Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Formal
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts,productDisplayName: Indigo Nation Men Checks Shirt Purple Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Casual
19515,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater,productDisplayName: United Colors of Benetton Men Solid Blue Sweater | articleType: Sweaters | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
28323,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,productDisplayName: Red Tape Men Casual Brown Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Winter | year: 2018 | usage: Casual
11114,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Indigo Nation Men Check Purple Shirts,productDisplayName: Indigo Nation Men Check Purple Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Men | season: Fall | year: 2011 | usage: Formal
54951,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Do u speak green Men Red T-shirt,productDisplayName: Do u speak green Men Red T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Summer | year: 2012 | usage: Casual
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater,productDisplayName: United Colors of Benetton Men Solid Blue Sweater | articleType: Sweaters | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2011 | usage: Casual
31363,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt,productDisplayName: Locomotive Men Blue T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2012 | usage: Casual
24481,Men,Footwear,Sandal,Sandals,Grey,Winter,2018.0,Casual,Red Tape Men Grey Casual Sandals,productDisplayName: Red Tape Men Grey Casual Sandals | articleType: Sandals | subCategory: Sandal | masterCategory: Footwear | baseColour: Grey | gender: Men | season: Winter | year: 2018 | usage: Casual
20261,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Tee White T-shirt,productDisplayName: Wrangler Men Tee White T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Casual
3607,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Men's Chuck Taylor Print OX Black Canvas Shoe,productDisplayName: Converse Men's Chuck Taylor Print OX Black Canvas Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
58676,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,ALayna Women Printed Beige Kurta,productDisplayName: ALayna Women Printed Beige Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Beige | gender: Women | season: Summer | year: 2012 | usage: Ethnic
19535,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater,productDisplayName: United Colors of Benetton Men Solid Green Sweater | articleType: Sweaters | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
10155,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Tr Bal Brown Casual Shoes,productDisplayName: Rockport Men Tr Bal Brown Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Fall | year: 2011 | usage: Casual
10453,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Men Gloden Haze Yellow Tshirts,productDisplayName: Flying Machine Men Gloden Haze Yellow Tshirts | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Yellow | gender: Men | season: Fall | year: 2011 | usage: Casual
14716,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Formal Shirt White Shirts,productDisplayName: Indigo Nation Men Formal Shirt White Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Formal
33151,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Top,productDisplayName: Gini and Jony Girls Printed Pink Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Pink | gender: Girls | season: Summer | year: 2012 | usage: Casual
19062,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,Aurelia Women Solid Maroon Kurti,productDisplayName: Aurelia Women Solid Maroon Kurti | articleType: Kurtis | subCategory: Topwear | masterCategory: Apparel | baseColour: Maroon | gender: Women | season: Fall | year: 2011 | usage: Ethnic
42015,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Vermont Shoes,productDisplayName: ADIDAS Men White Vermont Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Sports
38674,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Dual Fusion White Sports Shoes,productDisplayName: Nike Men Dual Fusion White Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Sports
23141,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Quechua Men Warm Fleece Navy Blue Sweatshirt,productDisplayName: Quechua Men Warm Fleece Navy Blue Sweatshirt | articleType: Sweatshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
59625,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Orange & Purple Wedding Collection sari,productDisplayName: FNF Orange & Purple Wedding Collection sari | articleType: Sarees | subCategory: Saree | masterCategory: Apparel | baseColour: Purple | gender: Women | season: Fall | year: 2012 | usage: Ethnic
29564,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Half Cab Black Shoes,productDisplayName: Vans Men Half Cab Black Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Summer | year: 2012 | usage: Casual
17937,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Ducati One ups Tee 2 Black Tshirt,productDisplayName: Puma Men Ducati One ups Tee 2 Black Tshirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Casual
11092,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirt,productDisplayName: Scullers Men Check Red Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Fall | year: 2011 | usage: Casual
52482,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015.0,Casual,Red Rose Red & Black Nightdress,productDisplayName: Red Rose Red & Black Nightdress | articleType: Baby Dolls | subCategory: Loungewear and Nightwear | masterCategory: Apparel | baseColour: Red | gender: Women | season: Winter | year: 2015 | usage: Casual
39184,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,productDisplayName: Aneri Women Multi Coloured Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Multi | gender: Women | season: Summer | year: 2012 | usage: Ethnic
30871,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,productDisplayName: Fabindia Women Printed Beige Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Ethnic
50337,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurti,productDisplayName: Aurelia Women Blue Kurti | articleType: Kurtis | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Summer | year: 2012 | usage: Ethnic
7244,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Allander Black Shoe,productDisplayName: Rockport Men's Allander Black Shoe | articleType: Formal Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Fall | year: 2011 | usage: Formal
24840,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Check Blue Shirt,productDisplayName: Indigo Nation Men Check Blue Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
1882,Men,Apparel,Topwear,Tshirts,Red,Winter,2010.0,Casual,FIFA Mens Code Collection Red T-shirt,productDisplayName: FIFA Mens Code Collection Red T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Red | gender: Men | season: Winter | year: 2010 | usage: Casual
3357,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Ear Plugs Black T-shirt,productDisplayName: Myntra Men's Ear Plugs Black T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Black | gender: Men | season: Summer | year: 2011 | usage: Casual
7777,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Converse Men's Chuck Slip Red Canvas Shoe,productDisplayName: Converse Men's Chuck Slip Red Canvas Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Red | gender: Men | season: Fall | year: 2011 | usage: Casual
51489,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Denizen Men Beige & Blue Check Shirt,productDisplayName: Denizen Men Beige & Blue Check Shirt | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Beige | gender: Men | season: Summer | year: 2012 | usage: Casual
51060,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Summer,2017.0,Casual,Enamor Women Lavender Nightdress,productDisplayName: Enamor Women Lavender Nightdress | articleType: Nightdress | subCategory: Loungewear and Nightwear | masterCategory: Apparel | baseColour: Lavender | gender: Women | season: Summer | year: 2017 | usage: Casual
11303,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Sophia Jeans,productDisplayName: Wrangler Women Blue Sophia Jeans | articleType: Jeans | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Fall | year: 2011 | usage: Casual
25420,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Nike Men Lite Force Black & White Shoes,productDisplayName: Nike Men Lite Force Black & White Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Black | gender: Men | season: Spring | year: 2013 | usage: Casual
44578,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Party Jeans,productDisplayName: Lee Men Blue Party Jeans | articleType: Jeans | subCategory: Bottomwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Summer | year: 2017 | usage: Casual
53392,Women,Apparel,Topwear,Kurtis,Cream,Summer,2012.0,Ethnic,Aurelia Women Cream Printed Kurti,productDisplayName: Aurelia Women Cream Printed Kurti | articleType: Kurtis | subCategory: Topwear | masterCategory: Apparel | baseColour: Cream | gender: Women | season: Summer | year: 2012 | usage: Ethnic
42509,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Mother Earth Women Beige Kurta,productDisplayName: Mother Earth Women Beige Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Beige | gender: Women | season: Summer | year: 2012 | usage: Ethnic
12698,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Nike Men Swift FG Blue Sports Shoes,productDisplayName: Nike Men Swift FG Blue Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Sports
7472,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Proline Men White & Purple Striped Polo T-shirt,productDisplayName: Proline Men White & Purple Striped Polo T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Casual
9883,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Purple Shirts,productDisplayName: Indigo Nation Men Hot Stepper Purple Shirts | articleType: Shirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Men | season: Fall | year: 2011 | usage: Casual
19057,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurta,productDisplayName: Aurelia Women Solid Green Kurta | articleType: Kurtas | subCategory: Topwear | masterCategory: Apparel | baseColour: Green | gender: Women | season: Fall | year: 2011 | usage: Ethnic
52079,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men Yellow Striped T-shirt,productDisplayName: Myntra Men Yellow Striped T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: White | gender: Men | season: Summer | year: 2012 | usage: Casual
56410,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Casual Shoes,productDisplayName: GAS Men Brown Casual Shoes | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Brown | gender: Men | season: Summer | year: 2013 | usage: Casual
11524,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Sweatshirt,productDisplayName: United Colors of Benetton Men Blue Sweatshirt | articleType: Sweatshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Men | season: Fall | year: 2011 | usage: Casual
6635,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Rally White Shoe,productDisplayName: Nike Men's Air Rally White Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Summer | year: 2011 | usage: Sports
31794,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Lee Women Navy Blue Beach T-shirt,productDisplayName: Lee Women Navy Blue Beach T-shirt | articleType: Tshirts | subCategory: Topwear | masterCategory: Apparel | baseColour: Navy Blue | gender: Women | season: Summer | year: 2012 | usage: Casual
48094,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,French Connection Women Violet Top,productDisplayName: French Connection Women Violet Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Purple | gender: Women | season: Summer | year: 2012 | usage: Casual
23051,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2011.0,Casual,Arrow Woman Navy Blue Printed Dress,productDisplayName: Arrow Woman Navy Blue Printed Dress | articleType: Dresses | subCategory: Dress | masterCategory: Apparel | baseColour: Navy Blue | gender: Women | season: Fall | year: 2011 | usage: Casual
11472,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Winter Printed Top,productDisplayName: United Colors of Benetton Women Blue Winter Printed Top | articleType: Tops | subCategory: Topwear | masterCategory: Apparel | baseColour: Blue | gender: Women | season: Fall | year: 2011 | usage: Casual
10078,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Speed Mode White Sports Shoes,productDisplayName: Reebok Men Speed Mode White Sports Shoes | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Men | season: Fall | year: 2011 | usage: Sports
4638,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Phantom Low Pink Grey White Shoe,productDisplayName: ADIDAS Women Phantom Low Pink Grey White Shoe | articleType: Sports Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: White | gender: Women | season: Summer | year: 2011 | usage: Sports
3694,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Lotto Men's Dynamo Green Canvas Shoe,productDisplayName: Lotto Men's Dynamo Green Canvas Shoe | articleType: Casual Shoes | subCategory: Shoes | masterCategory: Footwear | baseColour: Green | gender: Men | season: Summer | year: 2011 | usage: Casual
